{'model': 'GNN', 'n_iter': 1, 'mlp_layer': 3, 'hidden_dim': 256, 'fc_output_layer': 4, 'fc_hidden_dim': 128, 'node_dim': 64, 'mlp_before': False, 'lstm_layer': 1, 'mlp_dim': 128, 'aggregate': 'sum', 'drop_edges': 0.0, 'n_dummy': 0, 'all_same': False, 'dummy_dir': False, 'dummy_share': False, 'only_max_dummy': False, 'sort_by_age': False, 'seed': 1, 'resume': None, 'lr': 0.0005, 'decay': 1e-05, 'batch_size': 64, 'epochs': 150, 'no_cuda': False, 'log_file': 'accuracy.log', 'save_model': False, 'no_log': False, 'log_interval': 10, 'filename': 'GNN_1_0_FalseFalseFalse_lr0.0005_64_256_bs64_mlp3_4_False_0.0_sum.log', 'files_dir': 'results/animal_world__K6_N25_D8_A100_M20_cr0.00.pickle/Task0', 'data': 'animal_world__K6_N25_D8_A100_M20_cr0.00.pickle', 'no_coord': False, 'prefix': '', 'K': 6, 'n_objects': 25, 'coord_size': 8, 'add_features': 2, 'age_range': 100, 'coord_range': 20, 'subtype': 0, 'max_weight': 5, 'max_level': 5, 'map_width': 10, 'map_dim': 2, 'return_correct': False, 'cuda': False}
Train Epoch: 2 [42176/50000 (84.35%)] Subtype 0 accuracy: 7.81%, loss: 0.04756
Train Epoch: 2 [42816/50000 (85.63%)] Subtype 0 accuracy: 6.25%, loss: 0.04783
Train Epoch: 2 [43456/50000 (86.91%)] Subtype 0 accuracy: 6.25%, loss: 0.04718
Train Epoch: 2 [44096/50000 (88.19%)] Subtype 0 accuracy: 4.69%, loss: 0.04770
Train Epoch: 2 [44736/50000 (89.47%)] Subtype 0 accuracy: 1.56%, loss: 0.04774
Train Epoch: 2 [45376/50000 (90.75%)] Subtype 0 accuracy: 3.12%, loss: 0.04744
Train Epoch: 2 [46016/50000 (92.03%)] Subtype 0 accuracy: 4.69%, loss: 0.04750
Train Epoch: 2 [46656/50000 (93.31%)] Subtype 0 accuracy: 3.12%, loss: 0.04771
Train Epoch: 2 [47296/50000 (94.59%)] Subtype 0 accuracy: 4.69%, loss: 0.04766
Train Epoch: 2 [47936/50000 (95.87%)] Subtype 0 accuracy: 4.69%, loss: 0.04745
Train Epoch: 2 [48576/50000 (97.15%)] Subtype 0 accuracy: 1.56%, loss: 0.04733
Train Epoch: 2 [49216/50000 (98.43%)] Subtype 0 accuracy: 7.81%, loss: 0.04735
Train Epoch: 2 [49856/50000 (99.71%)] Subtype 0 accuracy: 6.25%, loss: 0.04743

Train set: Subtype 0 accuracy: 5.40%, loss: 3.04972
Validation set: Subtype 0 accuracy: 5.59%, loss: 3.03543
Test set: Subtype 0 accuracy: 5.53%, loss: 3.04099 

Train Epoch: 3 [576/50000 (1.15%)] Subtype 0 accuracy: 0.00%, loss: 0.04735
Train Epoch: 3 [1216/50000 (2.43%)] Subtype 0 accuracy: 6.25%, loss: 0.04696
Train Epoch: 3 [1856/50000 (3.71%)] Subtype 0 accuracy: 9.38%, loss: 0.04748
Train Epoch: 3 [2496/50000 (4.99%)] Subtype 0 accuracy: 9.38%, loss: 0.04778
Train Epoch: 3 [3136/50000 (6.27%)] Subtype 0 accuracy: 4.69%, loss: 0.04742
Train Epoch: 3 [3776/50000 (7.55%)] Subtype 0 accuracy: 6.25%, loss: 0.04745
Train Epoch: 3 [4416/50000 (8.83%)] Subtype 0 accuracy: 6.25%, loss: 0.04732
Train Epoch: 3 [5056/50000 (10.11%)] Subtype 0 accuracy: 4.69%, loss: 0.04743
Train Epoch: 3 [5696/50000 (11.39%)] Subtype 0 accuracy: 6.25%, loss: 0.04734
Train Epoch: 3 [6336/50000 (12.67%)] Subtype 0 accuracy: 6.25%, loss: 0.04753
